epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016718967,2020-03-12T12:38:38.967,3.280,0.610,-0.793,-1.509
1584016718986,2020-03-12T12:38:38.986,3.299,0.389,-0.655,-1.517
1584016719006,2020-03-12T12:38:39.006,3.319,0.358,-0.572,-1.319
1584016719027,2020-03-12T12:38:39.027,3.340,0.396,-0.328,-0.945
1584016719046,2020-03-12T12:38:39.046,3.359,0.381,-0.107,-0.724
1584016719066,2020-03-12T12:38:39.066,3.379,0.274,0.137,-0.412
1584016719086,2020-03-12T12:38:39.086,3.399,0.160,0.389,-0.160
1584016719106,2020-03-12T12:38:39.106,3.419,0.122,0.526,0.076
1584016719125,2020-03-12T12:38:39.125,3.438,-0.114,0.755,0.419
1584016719146,2020-03-12T12:38:39.146,3.459,-0.442,1.197,0.625
1584016719166,2020-03-12T12:38:39.166,3.479,-0.358,1.463,0.739
1584016719185,2020-03-12T12:38:39.185,3.498,-0.030,1.174,0.595
1584016719206,2020-03-12T12:38:39.206,3.519,0.297,0.808,0.373
1584016719225,2020-03-12T12:38:39.225,3.538,0.526,0.770,0.236
1584016719245,2020-03-12T12:38:39.245,3.558,0.838,0.655,0.084
1584016719264,2020-03-12T12:38:39.264,3.577,1.204,0.313,-0.122
1584016719285,2020-03-12T12:38:39.285,3.598,1.372,0.084,-0.130
1584016719304,2020-03-12T12:38:39.304,3.617,1.250,0.229,-0.084
1584016719324,2020-03-12T12:38:39.324,3.637,1.189,0.434,0.038
1584016719345,2020-03-12T12:38:39.345,3.658,0.907,0.518,0.252
1584016719364,2020-03-12T12:38:39.364,3.677,0.938,0.617,0.442
1584016719384,2020-03-12T12:38:39.384,3.697,0.854,0.694,0.480
1584016719403,2020-03-12T12:38:39.403,3.716,0.808,0.503,0.305
1584016719424,2020-03-12T12:38:39.424,3.737,0.816,0.274,0.038
1584016719443,2020-03-12T12:38:39.443,3.756,0.899,0.122,-0.206
1584016719463,2020-03-12T12:38:39.463,3.776,1.029,-0.030,-0.572
1584016719484,2020-03-12T12:38:39.484,3.797,1.059,-0.328,-0.838
1584016719503,2020-03-12T12:38:39.503,3.816,1.029,-0.534,-0.991
1584016719523,2020-03-12T12:38:39.523,3.836,0.983,-0.579,-1.113
1584016719543,2020-03-12T12:38:39.543,3.856,0.861,-0.427,-1.006
1584016719563,2020-03-12T12:38:39.563,3.876,0.762,-0.175,-0.663
1584016719582,2020-03-12T12:38:39.582,3.895,0.610,0.091,-0.396
1584016719603,2020-03-12T12:38:39.603,3.916,0.602,0.229,-0.122
1584016719623,2020-03-12T12:38:39.623,3.936,0.747,0.564,0.175
1584016719642,2020-03-12T12:38:39.642,3.955,0.724,0.823,0.404
